,tconst,title,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
6714,tt0085244,Les copains d'abord,0,1983,105,"Comedy,Drama",7.2,36632
6715,tt0085248,Le retour de l'étalon noir,0,1983,103,"Adventure,Family",5.9,2232
6716,tt0085250,Révolte au pénitencier de filles,0,1983,89,"Action,Crime,Drama",4.6,1051
6717,tt0085255,Tonnerre de feu,0,1983,109,"Action,Crime,Drama",6.4,20754
6718,tt0085271,Brainstorm,0,1983,106,"Sci-Fi,Thriller",6.4,11832
6719,tt0085276,"À bout de souffle, Made in USA",0,1983,100,"Action,Drama,Romance",5.9,9258
6720,tt0085297,Carmen,0,1983,102,"Drama,Music,Romance",7.5,3150
6721,tt0085303,La maison de la terreur,0,1983,107,"Horror,Mystery,Thriller",5.9,3448
6722,tt0085318,Enchainées,0,1983,95,"Action,Crime,Drama",5.0,2364
6724,tt0085327,"Salut l'ami, adieu le trésor !",0,1981,108,"Action,Adventure,Comedy",7.1,11437
6725,tt0085328,La clef,0,1983,116,"Drama,History,Romance",5.4,2828
6727,tt0085333,Christine,0,1983,110,"Horror,Thriller",6.7,80397
6728,tt0085334,Christmas Story,0,1983,93,"Comedy,Family",8.0,145970
6729,tt0085346,Class,0,1983,98,"Comedy,Drama,Romance",6.0,10754
6730,tt0085354,Les Compères,0,1983,92,"Comedy,Crime",7.0,5866
6731,tt0085356,Conquest,0,1983,88,"Action,Adventure,Fantasy",5.2,2365
6732,tt0085370,Coup de foudre,0,1983,110,"Biography,Drama,War",7.1,1892
6733,tt0085380,Marjorie,0,1983,127,"Biography,Drama,Romance",7.0,1825
6734,tt0085382,Cujo,0,1983,93,"Horror,Thriller",6.1,44792
6735,tt0085384,L'héritier de la panthère rose,0,1983,109,"Comedy,Crime,Mystery",4.3,6010
6736,tt0085385,Ultime cauchemar,0,1983,89,"Horror,Mystery,Thriller",5.6,4749
6738,tt0085387,S.O.S. taxi,0,1983,100,"Action,Comedy",5.5,4776
6739,tt0085398,Daniel,0,1983,130,Drama,6.6,1337
6740,tt0085400,Dans la ville blanche,0,1983,108,Drama,7.3,1183
